"pointid","xcoord","ycoord"
2421,1973357.2359612,2475129.78879003
2422,1974066.31780762,2475539.83634819
2423,1970025.87466386,2471321.74399259
2424,1969458.87690689,2472238.75066991
2425,1969745.77578752,2462693.92536074
2426,1966687.57816216,2461077.92674335
2427,1969005.57922151,2462017.30983476
2428,1965537.77883828,2460604.79544548
2429,1964492.54498022,2459762.94131547
2430,1963642.97404535,2457876.42482777
2431,1961400.90073381,2456950.36854475
2432,1959926.47520555,2456302.15933665
2433,1959800.62952632,2456274.42121919
2434,1959696.01816045,2456305.0920385
2435,1957590.688335,2456579.33271115
2436,1959577.83158605,2456427.25181541
2437,1955612.46508956,2456707.25149169
2438,1955274.5249768,2457239.15412656
2439,1954794.32387448,2457049.75960732
2440,1954021.71158806,2456910.37711957
2441,1953977.52676025,2456830.11116904
2442,1953857.15508446,2456761.56132588
2443,1953719.62279788,2456784.74794048
2444,1951050.88111771,2455370.04744982
2445,1953671.19686739,2456823.64996497
2446,1950418.99951989,2455629.34351306
2447,1949065.7160679,2452501.37844378
2448,1949075.25827391,2452152.87362437
2449,1948325.40580182,2450971.4839806
2450,1948052.89773025,2449367.61347084
2451,1946553.37008619,2447426.98084907
2452,1946266.50400559,2445536.95395916
2453,1945805.19301516,2444319.44329265
2454,1945208.74123965,2443141.87315128
2455,1945114.39588025,2441221.89984252
2456,1945206.20393805,2441956.20200481
2457,1945129.29408963,2440323.646177
2458,1945118.97828314,2441197.20722697
2459,1945284.32938724,2438611.38639901
2460,1945228.60845216,2439489.03055155
2461,1944396.6956284,2435501.39884104
2462,1943987.38007071,2435249.98778276
2463,1944237.26232803,2435462.65571665
2464,1981267.029141,2439881.70359877
2465,1982403.74445664,2441021.28981622
2466,2001718.80101689,2449275.91201311
2467,2001718.00411639,2453228.37770148
2468,2001722.03571893,2453232.14910385
2469,2002252.97325319,2447302.44277067
2470,2002328.46310072,2448941.90780283
2471,2002359.14712004,2446457.77213888
2472,2002152.62679002,2445092.69987947
2473,2002308.24868799,2444785.16088585
2474,2002375.29943021,2443842.65819248
2475,2002515.67231858,2443406.65161798
2476,2001319.53816553,2442535.67676964
2477,2000991.90145926,2441349.75492301
2478,2000690.69346962,2440932.98146062
2479,2000281.29811188,2440100.85933674
2480,1999942.03829829,2438977.94852978
2481,1999694.98094275,2437871.79013338
2482,1998851.09741146,2433221.10520543
2483,1998999.0383046,2433946.16656191
2484,1999099.91606811,2431893.23406943
2485,1999158.33270489,2431821.55502431
2486,1998787.91957169,2430883.37393365
2487,1998513.36589884,2429414.00840858
2488,1998281.82795307,2428466.15581184
2489,1998495.94288787,2427866.58883437
2490,1975795.92489653,2451172.33190705
2491,1975981.04081308,2451419.70416279
2492,1976241.01087675,2451598.91917562
2493,1976522.3872539,2451407.38675503
2494,1974391.8987126,2449927.41662328
2495,1974715.63171641,2450666.25878844
2496,1974845.61789824,2450983.59578822
2497,1975360.01522209,2451112.17946918
2498,1975988.95651806,2451424.04616552
2499,1974390.51291172,2448013.20391814
2500,1973937.76992669,2446618.89954033
2501,1974481.94666929,2443593.67153572
2502,1974039.42209069,2443529.09249507
2503,1974521.78159437,2442419.89139674
2504,1974514.40838972,2443274.47893477
2505,1974555.17211539,2442402.31348567
2506,1974659.16268086,2441665.89562204
2507,1974690.73860074,2440936.68226295
2508,1974798.35246849,2440452.35915804
2509,1975293.51488023,2438281.03429103
2510,1975215.08583085,2438458.50660276
2511,1975172.02250374,2437790.49478219
2512,1975076.45144357,2437746.94825478
2513,1974888.69472536,2434691.37173107
2514,1974873.33081569,2437556.32383477
2515,1975048.10902573,2437715.73353513
2516,1974693.76610265,2433802.79287164
2517,1974857.96600602,2434271.19216654
2518,1974067.62300844,2433503.90388347
2519,1973023.24445093,2434043.75102334
2520,1971425.57544508,2434544.14933838
2521,1971340.88169176,2434936.71258553
2522,1984899.07982764,2440937.49996347
2523,1984608.95844499,2440130.87175564
2524,1984160.69866278,2439113.10121487
2525,1983896.5917965,2438720.51786771
2526,1983474.38403069,2438579.4569789
2527,1983273.87800446,2438016.02082418
2528,1982375.38903879,2435958.70812895
2529,1983025.77044825,2437405.56353985
2530,1981325.59457787,2435151.47352074
2531,1977611.82143977,2432072.24118213
2532,1978708.25333006,2432939.54172816
2533,1978747.37045469,2433087.39462125
2534,1978552.63073208,2433260.46023021
2535,2000433.70370783,2461850.66662985
2536,2000424.61850211,2460811.29207548
2537,1998866.42272111,2463036.37797634
2538,1997899.80971256,2463785.16764776
2539,1996612.8145023,2465241.58666468
2540,1993583.55959516,2450674.33039352
2541,1995481.46589003,2451082.78965067
2542,1992858.62433876,2450190.75078907
2543,1990031.39765881,2451141.20598745
2544,2005259.13404579,2477566.40852406
2545,2002748.09406491,2477745.43833677
2546,2002799.3815972,2477661.32618382
2547,2002504.97241185,2476974.1578512
2548,2001553.22681265,2477237.57291704
2549,1999685.51383679,2476859.25367886
2550,1999945.72660061,2477079.30431739
2551,1999679.11493276,2476854.46727584
2552,1998991.85400008,2476979.75945472
2553,2001059.11060157,2477393.47611519
2554,1997680.9961748,2477675.77359292
2555,1959645.07792839,2459782.85842801
2556,1958057.27732875,2460203.39899277
2557,1957839.53869167,2460386.57590809
2558,1955429.16987416,2463891.98551501
2559,1953870.96599316,2464805.96149042
2560,1952188.26643378,2465338.63402578
2561,1986636.28802134,2454163.99799052
2562,1987325.54525528,2455404.31037139
2563,1987053.09708375,2455969.13902699
2564,1986149.97301517,2455917.47229446
2565,1986296.70510755,2455974.8724306
2566,1986167.0182259,2458760.73988451
2567,1986108.61828914,2458843.07273634
2568,1985002.39119268,2462731.1879842
2569,1971682.08030657,2469950.00552898
2570,1970695.21728526,2469947.16702719
2571,1970694.65488491,2469941.03252333
2572,1973845.88986884,2470204.26448905
2573,1974054.19339998,2469921.25231087
2574,1974987.57588762,2469317.90753102
2575,1977577.76241833,2468427.15847023
2576,1979151.51760913,2447325.56868523
2577,1979727.00947144,2445963.46372768
2578,1979382.71155468,2447458.27536877
2579,1980012.57835123,2447535.48371738
2580,1980225.25078512,2447856.24511933
2581,1980697.20648225,2449030.92275887
2582,1981215.40410849,2449726.14939657
2583,1981103.35173795,2449577.47350297
2584,1981566.90112979,2450350.70918977
2585,1981738.44353779,2450747.79023977
2586,1981608.63625607,2451207.68952931
2587,1981858.42881333,2453069.84530167
2588,1981619.72706304,2451490.82680756
2589,1974582.26413244,2462029.97954274
2590,1971020.06748978,2459760.9282142
2591,1971027.26309431,2459751.05490799
2592,1975130.57047765,2462296.98091083
2593,1977056.60329022,2463368.07578517
2594,1972676.38363255,2455358.31064243
2595,1972887.2407653,2456434.47741996
2596,1972899.64297311,2456437.77492203
2597,1972319.00370755,2455326.94382268
2598,1972272.87377851,2455372.84065158
2599,1969069.87376199,2455536.03825432
2600,1969246.95637348,2455537.56055528
2601,1968178.23770064,2455402.66447035
2602,1966449.19001208,2454471.320084
2603,1966369.90026216,2454057.02272317
2604,1964837.77089757,2451051.2165308
2605,1965860.93434172,2453131.26544034
2606,1964415.27903158,2450253.75342873
2607,1947065.74480877,2460613.70975109
2608,1945737.76857271,2461248.1237505
2609,1941460.69197997,2443163.24746474
2610,1942107.06148691,2440945.73326865
2611,1999608.62298838,2448196.97623384
2612,2002109.75856303,2429488.29215535
2613,2001656.0733774,2428960.12152283
2614,2001991.6925887,2430609.55506126
2615,2007758.79501951,2460551.09661167
2616,2007754.82721702,2460550.39251123
2617,2007847.13037513,2460201.77929175
2618,2008437.45094678,2459211.60776836
2619,2009477.97520187,2458254.91056605
2620,2008260.2215352,2458653.55261703
2621,2009952.99700093,2460781.51875674
2622,2005696.97652145,2459117.56360915
2623,2005962.1491884,2460964.09157168
2624,2005975.28459666,2460970.08067545
2625,2004463.59364494,2454824.04930607
2626,2004822.58937096,2456235.09849443
2627,2003952.30312305,2456761.14622562
2628,2002417.49515677,2457074.68542301
2629,2004622.66704509,2450543.65491125
2630,2004991.93317757,2451896.66606307
2631,2006868.30845889,2452658.74464285
2632,2006244.33516605,2453690.03399213
2633,2002951.80769316,2455090.87977406
2634,2002079.78394416,2456296.33273298
2635,2002083.27704636,2456304.87373836
2636,2001672.84818796,2446638.94705295
2637,2001312.54886113,2446822.83426872
2638,2000377.79547263,2443426.28933034
2639,2000042.37166146,2442756.89780891
2640,1998559.97422818,2441862.05054554
2641,1997848.54518028,2441737.45086709
2642,1995794.58938717,2439943.10153742
2643,1998001.59367664,2443164.97726583
2644,1997193.08056762,2443577.93162581
2645,1996070.29266074,2443954.21356271
2646,1994829.93347985,2444788.42518791
2647,1999995.18573175,2444024.89890721
2648,1997220.16678467,2440269.79074309
2649,1997245.81790082,2439842.72127422
2650,1997073.46609231,2438740.72618044
2651,1996737.73318094,2437936.26297397
2652,1996243.9985701,2438266.94448216
2653,1996008.13782161,2438641.94171824
2654,1995714.98393705,2438910.64288741
2655,1997812.27415745,2434435.07406971
2656,1995998.96341584,2434636.4565965
2657,1998612.38586118,2431791.62550546
2658,1998505.24699372,2431294.50819249
2659,1997431.6199178,2431959.40421109
2660,1998512.57929834,2431696.0676453
2661,1997750.0896183,2428324.83372286
2662,1997515.0114703,2428747.58308902
2663,1997356.71527064,2428940.99611078
2664,1996029.61103513,2431032.65772764
2665,1996650.34962593,2429478.3716491
2666,1996365.08244633,2429609.05303137
2667,1997120.79212211,2428157.55251755
2668,1997288.61882777,2427781.92448106
2669,2000351.72245622,2429018.5340596
2670,1999184.94912165,2428758.91789615
2671,1999043.16893239,2428771.19230388
2672,2000958.64873832,2428754.56059341
2673,1999650.84801497,2431826.57292747
2674,2000701.23397626,2431817.05412147
2675,2000842.65376529,2430743.5100456
2676,2001347.97018343,2440265.07534013
2677,2001792.14686307,2438939.3706055
2678,2002627.26098884,2441761.64228232
2679,2004095.88771344,2447018.4886919
2680,2003506.39834232,2449530.13327316
2681,1998854.76541377,2449283.3609178
2682,1998969.26058586,2450806.24227657
2683,1998975.81298998,2450811.44127984
2684,1998604.7943564,2446803.38715648
2685,1995378.90512546,2449301.18682902
2686,1995378.41452515,2449303.8474307
2687,1999397.11135522,2446528.96998371
2688,1999526.41133662,2446436.63312558
2689,1998583.91534325,2446403.56780476
2690,1998411.47493469,2445116.4210944
2691,1993601.51520646,2445229.86936583
2692,1993609.32471138,2445232.38156741
2693,1994187.66737549,2442466.47742607
2694,1994869.36480467,2442269.05470178
2695,1994165.47136152,2441860.45124453
2696,1983921.97381248,2439599.71642123
2697,1983752.28460565,2440456.25766049
2698,1977173.74766397,2433920.48284574
2699,1976232.32007128,2430333.10498722
2700,1977069.95779863,2430915.79895407
2701,1973505.18915435,2424444.9695802
2702,1975450.8829793,2429333.00175758
2703,1979094.90397348,2429808.42425689
2704,1978568.18704188,2431646.45771407
2705,1977124.60893304,2426770.38774423
2706,1977511.67317672,2427204.7619177
2707,1976991.69214936,2426172.78206799
2708,1976788.70902156,2425633.42202842
2709,1976293.29890967,2422895.72770484
2710,1977116.41792788,2420227.06122472
2711,1976113.83219668,2422596.05961618
2712,1975178.80200801,2423634.01466965
2713,1975759.94757389,2422502.99755759
2714,1975770.05508025,2422455.5264277
2715,1975425.19886313,2427540.25962892
2716,1977511.86667684,2427233.87603603
2717,1978712.78883291,2427774.18727619
2718,1978871.96783313,2436348.70017448
2719,1981309.46976772,2435163.06522803
2720,1978405.22483928,2436375.59189141
2721,1978108.57775252,2436381.48229512
2722,1976742.26829233,2433893.2562286
2723,1976803.8556311,2436574.65381673
2724,1982579.22406712,2433614.67655321
2725,1982055.5102374,2438031.2962338
2726,1983003.6027343,2437627.0583793
2727,1981160.21197375,2437645.76439108
2728,1979912.76168839,2438676.45663997
2729,1979964.11602072,2438433.62218709
2730,1984983.40278073,2437192.35310562
2731,1985258.83265413,2438211.92434752
2732,1985197.77701569,2439702.71978608
2733,1980685.97967518,2441570.29226186
2734,1980173.4284525,2443443.56244122
2735,1980386.63688673,2443624.36345504
2736,1980407.41939981,2442305.38602465
2737,1980138.36673042,2443201.59618888
2738,1979870.78956196,2443796.83336363
2739,1980086.57909782,2444184.5179077
2740,1979649.23702248,2441924.48898485
2741,1979422.17347952,2442908.50830436
2742,1979132.11139691,2440674.28649775
2743,1978398.96113534,2440051.49630566
2744,1976838.52215293,2439967.96365307
2745,1977148.09724783,2442630.34772924
2746,1977417.85041765,2440983.52039244
2747,1979791.97041234,2438895.57947793
2748,1976256.30618638,2444495.43290345
2749,1979378.66945213,2442944.54272705
2750,1979195.11673658,2445891.10178212
2751,1978991.13570815,2445744.4626898
2752,1978654.48779621,2445221.60866063
2753,1978316.70878355,2444516.02411641
2754,1978005.9421879,2444663.57740931
2755,1977154.4034518,2444900.27745833
2756,1975874.95474629,2446395.41659963
2757,1977681.4328836,2445719.50217409
2758,1976567.6610824,2446914.95422671
2759,1977691.45338991,2448133.08049361
2760,1975823.53881392,2449207.68047015
2761,1977427.38012366,2448951.2271087
2762,1973433.11960897,2449662.39925643
2763,1972946.60550268,2449694.52977666
2764,1973128.99971751,2447963.9036871
2765,1973294.78772188,2449475.00243845
2766,1972171.15271447,2448119.29578494
2767,1972981.96802494,2445714.2862708
2768,1972189.69762615,2442635.22553231
2769,1972662.44232377,2441459.52809212
2770,1974007.44957056,2436668.87827605
2771,1972897.79827195,2433606.66544817
2772,1972196.21923025,2432719.95848992
2773,1972761.21408596,2433391.19241251
2774,1972770.803792,2433392.37561326
2775,1974450.63634958,2434819.57161178
2776,1974763.36134646,2434502.64441225
2777,1974200.87529233,2434976.00201026
2778,1973496.73084902,2435671.10384788
2779,1973983.23055531,2434900.4450627
2780,1972894.58236992,2435449.81180856
2781,1974319.38136694,2436066.44299678
2782,1973720.99349021,2438955.45881562
2783,1974795.20576651,2440031.16509286
2784,1974616.60025406,2442417.31319512
2785,1974618.37435518,2442417.74259539
2786,1975871.50414412,2441860.7135447
2787,1977282.86263267,2441600.704681
2788,1975768.96947956,2440947.85776999
2789,1975528.04862789,2441452.32308759
2790,1976915.07840112,2438547.40895873
2791,1975563.35735011,2444134.42477617
2792,1975593.00426878,2447005.28728359
2793,1969660.08563357,2453802.43226289
2794,1971048.88430792,2454984.70390722
2795,1965668.27992044,2454483.11459143
2796,1963766.87612336,2454039.98391245
2797,1963520.35916816,2454094.18744657
2798,1962770.25299592,2452764.47650942
2799,1962809.68282074,2452663.89384609
2800,1961642.29258578,2451591.81547114
2801,1965768.24028337,2455166.94242195
2802,1965113.23127099,2455504.89063471
2803,1965791.36819793,2457636.98467702
2804,1962279.87138718,2454405.31184245
2805,1961878.00813418,2454265.58005447
2806,1960868.20829844,2453657.38837157
2807,1961039.2176061,2455284.16529575
2808,1962631.02800826,2450498.90938308
2809,1962676.80423708,2450254.73932935
2810,1962774.16039838,2450002.96217084
2811,1960924.55093391,2451303.18788943
2812,1962831.90283473,2452738.38479299
2813,1963971.77835236,2452820.76574486
2814,1965143.76099021,2450391.94441574
2815,1965125.38187864,2450133.58895308
2816,1968254.37914858,2456386.56178979
2817,1969421.57578341,2456016.45945678
2818,1970443.67002689,2460387.66260878
2819,1961897.51364646,2460590.23723631
2820,1962691.61644641,2458149.81459989
2821,1957709.54960983,2462663.06134131
2822,1957987.85018504,2461244.11304798
2823,1955104.82466996,2465655.24742511
2824,1952741.04608179,2464744.39445166
2825,1956382.30287423,2461274.38976704
2826,1954705.42671851,2462989.09164657
2827,1954198.13779914,2462634.1488231
2828,1955299.7709927,2461758.74287197
2829,1959664.6314407,2461290.55767721
2830,1958147.25288539,2458626.73450014
2831,1955253.43776352,2457299.63966464
2832,1955824.93402332,2457787.62897186
2833,1956561.68238716,2459705.35397921
2834,1955036.09912669,2459460.83022527
2835,1953400.29679684,2462113.1584951
2836,1953342.77736062,2462362.11785184
2837,1954529.96520805,2459668.66115611
2838,1953849.25447949,2460680.94239342
2839,1952818.45503052,2461147.13938692
2840,1954388.97101928,2458604.42078609
2841,1953679.59637268,2457517.73890195
2842,1953395.48069381,2459077.78568411
2843,1953207.87287569,2459126.24751462
2844,1951858.74642632,2459910.26920822
